time,open,high,low,close,volume
1494194400,1600.1,1624.0,1597.1,1624.0,1580.8266800800002
1494198000,1624.0,1632.5,1616.2,1619.9,1342.2826932500004
1494201600,1620.0,1639.0,1618.9,1638.4,764.4915347799999
1494205200,1637.5,1654.4,1637.5,1646.1,1387.9856127599999
1494208800,1646.6,1652.8,1640.1,1647.9,499.58774422999994
1494212400,1647.9,1652.8,1640.1,1648.9,568.74360118
1494216000,1649.8,1652.2,1643.6,1650.5,529.1871607799999
1494219600,1650.5,1673.1,1649.1,1673.1,1309.52839262
1494223200,1673.0,1687.5,1669.0,1672.2,1085.0437561300002
1494226800,1672.2,1674.0,1664.5,1666.0,394.96881808999996
1494230400,1665.6,1680.6,1664.9,1665.0,592.1345063699997
1494234000,1664.9,1674.5,1661.9,1671.0,367.49486142
1494237600,1671.4,1671.4,1655.2,1656.3,512.27647444
1494241200,1656.5,1676.9,1647.0,1665.0,811.7494352500001
1494244800,1665.2,1671.6,1658.2,1659.7,311.2971140700001
1494248400,1660.3,1666.9,1645.2,1654.8,479.1016241200001
1494252000,1654.8,1656.5,1645.1,1650.5,514.60642419
1494255600,1650.7,1661.4,1649.2,1656.8,605.04220027
1494259200,1656.2,1659.9,1652.6,1654.6,254.30336
1494262800,1654.7,1661.0,1650.9,1661.0,239.19779636999988
1494266400,1660.7,1672.0,1659.9,1668.8,354.4761919699999
1494270000,1668.8,1678.7,1668.5,1672.0,658.3223891600003
1494273600,1672.0,1715.0,1671.9,1707.2,2728.1656672799995
1494277200,1707.2,1713.3,1687.5,1689.4,1582.3128923000002
1494280800,1688.1,1701.3,1678.0,1699.8,2182.3079937500006
1494284400,1698.1,1706.5,1689.2,1703.5,1177.1463033599994
1494288000,1703.4,1704.5,1695.1,1702.8,1025.5772284400002
1494291600,1702.8,1716.7,1702.8,1716.7,1195.58469548
1494295200,1716.8,1739.9,1716.5,1739.9,1545.7803450899999
1494298800,1739.9,1739.9,1700.1,1711.7,1241.85541395
1494302400,1711.8,1733.2,1710.1,1728.5,1363.3637878500003
1494306000,1727.0,1739.9,1727.0,1735.6,920.5948715999998
1494309600,1736.3,1749.0,1735.2,1749.0,600.1541553200002
1494313200,1749.0,1779.9,1743.1,1767.3,2539.7156012699993
1494316800,1766.5,1775.9,1740.1,1775.6,1524.2487636300002
1494320400,1775.5,1780.0,1761.0,1770.0,1328.66566396
1494324000,1770.0,1770.0,1760.3,1760.3,803.00116142
1494327600,1760.8,1795.0,1760.3,1794.3,1026.6159510199998
1494331200,1794.8,1797.0,1772.0,1775.3,1303.3434822400002
1494334800,1775.1,1776.5,1743.1,1767.3,1472.1870471099996
1494338400,1769.6,1771.8,1751.7,1771.8,722.8340284999999
1494342000,1772.0,1783.2,1760.4,1763.9,1210.31906575
1494345600,1763.7,1768.8,1755.2,1768.5,604.06235712
1494349200,1768.6,1791.7,1766.5,1791.7,1206.9749416900002
1494352800,1791.6,1815.0,1784.5,1804.2,1836.6772834899996
1494356400,1804.2,1814.4,1787.0,1794.9,899.0499342100002
1494360000,1794.8,1805.0,1711.0,1755.9,3895.3204426999996
1494363600,1752.2,1759.9,1723.6,1747.6,1450.7077836399997
1494367200,1749.7,1772.9,1740.0,1769.0,776.3431589800002
1494370800,1769.0,1769.2,1748.3,1760.0,709.8333213699999
1494374400,1760.0,1760.0,1740.1,1754.6,1080.1009953099997
1494378000,1754.0,1756.3,1746.5,1755.0,656.5513637900003
1494381600,1755.0,1758.6,1750.7,1758.6,358.61540815000006
1494385200,1758.5,1758.6,1731.0,1731.4,557.65037754
1494388800,1731.2,1753.1,1722.3,1751.6,791.2488357700003
1494392400,1751.7,1759.0,1746.9,1756.0,585.47492831
1494396000,1756.1,1756.1,1744.2,1748.6,283.14761526
1494399600,1748.6,1760.0,1748.6,1754.3,1688.9939863799998
1494403200,1754.3,1775.0,1752.2,1765.5,956.9349181099998
1494406800,1769.0,1774.2,1758.1,1762.0,711.3920487299998
1494410400,1761.9,1771.1,1753.6,1770.5,692.1232170700001
1494414000,1770.6,1771.3,1764.6,1771.2,434.61681842
1494417600,1771.2,1785.5,1763.2,1768.9,1562.8074319400002
1494421200,1768.3,1805.0,1767.2,1790.0,1663.20163785
1494424800,1790.0,1810.5,1783.1,1809.0,1198.9133431199996
1494428400,1809.1,1817.4,1794.0,1806.0,769.8890713799999
1494432000,1806.0,1806.9,1797.9,1800.7,860.68561154
1494435600,1800.5,1808.0,1772.9,1790.9,1157.6633270499997
1494439200,1790.9,1799.7,1781.6,1799.0,387.44833745
1494442800,1799.0,1799.9,1790.0,1791.0,227.5305032199999
1494446400,1791.0,1798.9,1785.6,1789.7,391.06657874
1494450000,1789.0,1789.0,1752.0,1782.4,1136.5364602099999
1494453600,1782.4,1787.7,1771.3,1779.8,255.96863337000002
1494457200,1780.0,1797.6,1776.9,1796.9,214.28699602000003
1494460800,1796.1,1796.3,1763.6,1776.0,723.9475711900003
1494464400,1776.0,1788.2,1776.0,1782.4,239.17757475
1494468000,1781.7,1784.9,1769.0,1784.0,411.19547226000003
1494471600,1784.0,1794.2,1782.4,1790.3,462.62144863999987
1494475200,1789.5,1830.0,1786.3,1818.8,2364.29514725
1494478800,1819.0,1864.8,1818.9,1863.0,2978.858158169999
1494482400,1863.1,1867.0,1842.0,1859.0,820.2169646499999
1494486000,1860.6,1900.0,1858.3,1886.9,1381.4615277500004
1494489600,1887.0,1908.1,1864.5,1884.0,3400.2952461499995
1494493200,1884.2,1900.0,1883.0,1898.9,502.13653358999994
1494496800,1898.2,1899.0,1869.3,1876.4,704.4315261800001
1494500400,1876.4,1880.6,1840.7,1880.6,3672.1284332499995
1494504000,1878.0,1881.5,1852.2,1865.4,727.2708499800001
1494507600,1865.4,1874.6,1861.1,1872.3,520.5679528
1494511200,1871.7,1871.8,1862.6,1867.0,307.14030298000006
1494514800,1867.0,1888.2,1865.0,1883.4,479.59606413000006
1494518400,1883.4,1890.7,1883.2,1888.7,333.55891919
1494522000,1888.7,1888.7,1865.5,1875.1,659.6250254199997
1494525600,1875.0,1875.4,1853.5,1861.0,579.4839114399999
1494529200,1861.0,1863.3,1841.1,1858.5,794.67826219
1494532800,1858.6,1858.6,1825.0,1843.4,1005.0846003600003
1494536400,1842.5,1861.3,1823.4,1861.0,747.2469913399999
1494540000,1861.0,1861.7,1849.2,1858.2,264.9436547699999
1494543600,1856.8,1868.5,1850.2,1853.9,309.73280228000004
1494547200,1855.0,1864.8,1848.3,1849.0,199.39695629
1494550800,1849.1,1854.9,1846.8,1851.4,164.66313542
1494554400,1851.5,1851.9,1836.0,1837.4,260.51290903999995
1494558000,1837.0,1838.5,1800.1,1817.8,1471.5631956699995
1494561600,1817.8,1824.6,1785.0,1787.3,898.5170835499998
1494565200,1787.3,1798.2,1768.0,1796.5,1176.59345062
1494568800,1797.1,1834.9,1797.1,1820.0,728.8948986199999
1494572400,1820.0,1822.9,1813.9,1822.2,450.97533879000014
1494576000,1822.3,1830.0,1820.0,1829.4,220.74396504000003
1494579600,1829.4,1864.4,1829.0,1860.3,784.7705778099998
1494583200,1859.6,1860.8,1832.4,1835.5,669.1412353800001
1494586800,1836.8,1847.8,1832.8,1833.4,437.7455679799999
1494590400,1834.2,1837.9,1803.0,1827.2,1159.16583896
1494594000,1826.4,1836.9,1801.0,1801.0,747.0573472299999
1494597600,1801.0,1816.8,1800.6,1815.0,451.2010188399999
1494601200,1815.0,1837.9,1811.4,1811.9,1243.4157243899995
1494604800,1811.8,1824.7,1804.2,1814.6,459.5292106600001
1494608400,1814.6,1820.0,1806.1,1814.1,233.93894742000003
1494612000,1814.0,1814.1,1777.1,1777.7,761.18692094
1494615600,1777.7,1788.1,1700.2,1727.0,4549.222084919997
1494619200,1722.8,1763.7,1710.3,1734.1,1907.3171758199996
1494622800,1734.6,1765.0,1715.3,1765.0,1190.72030123
1494626400,1765.0,1772.0,1741.8,1770.0,601.8338474999999
1494630000,1770.0,1770.0,1735.0,1735.0,629.49079103
1494633600,1733.7,1734.9,1703.0,1718.0,1570.591926400001
1494637200,1716.4,1718.9,1675.2,1685.1,2271.02843628
1494640800,1685.0,1694.7,1666.0,1680.4,1552.5152617499994
1494644400,1680.3,1711.0,1680.0,1700.2,882.5342757499998
1494648000,1700.2,1711.0,1692.0,1706.8,624.5022732900001
1494651600,1706.8,1745.9,1705.7,1745.8,577.3651477399999
1494655200,1745.7,1745.9,1707.8,1720.9,726.5818134900001
1494658800,1719.3,1725.9,1700.3,1723.8,467.20639102
1494662400,1724.0,1744.3,1721.1,1738.4,439.35182969000016
1494666000,1739.8,1754.0,1738.8,1753.8,488.5848478099999
1494669600,1753.9,1774.8,1745.6,1774.5,605.0405691099999
1494673200,1774.5,1782.5,1763.6,1767.2,416.62559923
1494676800,1768.4,1782.3,1762.4,1765.3,313.8441029300001
1494680400,1765.2,1772.8,1759.0,1769.6,192.90713554
1494684000,1769.5,1771.5,1722.1,1743.5,909.5315871600001
1494687600,1742.7,1759.9,1740.0,1748.8,279.52487191
1494691200,1749.3,1753.5,1729.7,1747.9,452.8783711100001
1494694800,1748.0,1780.0,1745.0,1778.1,627.9866200400002
1494698400,1778.2,1784.8,1771.1,1775.8,337.19809362
1494702000,1776.3,1776.9,1762.5,1775.2,141.20071531
1494705600,1775.8,1797.0,1774.5,1795.8,324.5886263500001
1494709200,1794.8,1825.0,1794.8,1819.0,1594.51974439
1494712800,1819.0,1824.9,1802.6,1814.0,508.16648692
1494716400,1814.0,1822.6,1804.5,1819.5,299.8510722800001
1494720000,1820.6,1833.2,1814.3,1827.8,704.7770555799999
1494723600,1827.9,1849.0,1826.5,1834.9,847.14587585
1494727200,1834.8,1835.0,1813.6,1815.0,461.0661638699999
1494730800,1815.0,1833.5,1812.5,1826.1,237.58591603000002
1494734400,1826.1,1834.2,1807.9,1812.5,328.2926405100001
1494738000,1813.0,1828.9,1809.5,1825.1,302.2991879
1494741600,1825.8,1826.1,1810.2,1823.2,347.16574716
1494745200,1823.2,1845.9,1822.0,1845.9,428.9150960900001
1494748800,1845.8,1846.7,1825.4,1834.6,230.26721220999997
1494752400,1834.6,1852.4,1834.6,1850.5,646.1098691600001
1494756000,1850.5,1852.4,1820.0,1823.0,675.70032969
1494759600,1822.3,1827.7,1807.1,1818.5,660.0034171999998
1494763200,1818.9,1821.3,1805.5,1820.2,272.0165569499999
1494766800,1820.2,1834.2,1817.9,1831.5,260.37052625999996
1494770400,1830.2,1831.7,1819.6,1824.0,234.46283608999994
1494774000,1823.9,1825.5,1804.8,1807.2,293.3263684
1494777600,1807.8,1814.8,1775.2,1790.4,1078.053418
1494781200,1790.4,1800.0,1787.9,1792.1,346.99520118
1494784800,1791.8,1798.0,1788.0,1789.3,264.32958306000006
1494788400,1789.3,1800.0,1780.0,1784.1,536.3531185099998
1494792000,1784.5,1824.8,1782.2,1818.4,1030.8991607099997
1494795600,1818.4,1822.0,1809.7,1818.5,564.84690333
1494799200,1818.5,1823.6,1813.2,1815.4,302.95809285
1494802800,1815.3,1830.0,1815.3,1827.3,277.6091173
1494806400,1827.3,1830.4,1822.2,1825.6,382.43530129
1494810000,1825.6,1827.0,1810.0,1812.8,584.0406438000001
1494813600,1812.8,1817.5,1799.5,1804.8,458.66537846
1494817200,1801.9,1809.0,1796.3,1796.7,369.68103584000005
1494820800,1796.5,1796.6,1755.1,1774.6,1450.8283326200003
1494824400,1774.6,1785.4,1756.7,1777.4,540.5427198300001
1494828000,1777.6,1786.9,1773.3,1785.2,398.99040545000014
1494831600,1785.2,1789.7,1765.8,1765.8,445.82670392999984
1494835200,1765.9,1769.6,1726.3,1749.5,1788.1296027999995
1494838800,1748.6,1762.0,1735.2,1759.3,852.7702907099999
1494842400,1759.9,1769.9,1758.7,1764.3,289.72583833
1494846000,1764.8,1782.6,1761.5,1777.1,370.56341523000003
1494849600,1777.1,1777.7,1750.2,1763.4,667.81878812
1494853200,1763.4,1774.5,1755.7,1767.1,581.0838989200001
1494856800,1767.1,1770.0,1735.0,1741.2,1028.57364599
1494860400,1741.2,1741.2,1719.0,1737.1,1524.4736161399994
1494864000,1736.7,1753.4,1726.0,1751.6,756.0870172900002
1494867600,1752.7,1763.7,1747.1,1749.3,301.8949051800001
1494871200,1749.3,1760.0,1737.6,1737.7,404.99442981
1494874800,1738.0,1747.2,1732.1,1737.7,613.5248862400001
1494878400,1735.8,1749.5,1735.0,1747.1,637.6280018699998
1494882000,1747.1,1783.9,1746.3,1777.0,815.2275405399998
1494885600,1776.4,1783.0,1772.9,1780.5,287.96608775999994
1494889200,1781.8,1781.8,1770.0,1772.0,192.65370787999998
1494892800,1772.0,1775.3,1750.3,1759.1,765.4970567199999
1494896400,1759.2,1769.0,1759.1,1764.6,249.14005236999998
1494900000,1764.1,1766.0,1743.8,1744.6,640.0899279700001
1494903600,1744.3,1747.7,1728.0,1730.0,854.0088930700002
1494907200,1730.1,1744.2,1728.7,1735.0,264.75705164
1494910800,1735.0,1738.6,1728.1,1729.6,230.91999674999997
1494914400,1729.9,1753.0,1728.0,1741.4,232.91583929
1494918000,1741.6,1741.6,1732.7,1736.0,154.17918986000006
1494921600,1735.9,1752.0,1735.3,1751.1,412.5264120600001
1494925200,1751.0,1760.1,1751.0,1754.4,410.3484442400002
1494928800,1754.4,1773.0,1752.8,1767.1,465.05471954999985
1494932400,1767.2,1770.9,1756.9,1763.3,395.4805508600001
1494936000,1763.9,1772.1,1758.2,1769.6,326.79395468000007
1494939600,1771.3,1775.9,1762.9,1775.7,499.54746188999997
1494943200,1775.8,1783.4,1766.5,1783.0,307.81439284
1494946800,1783.0,1795.1,1779.3,1792.4,694.91708164
1494950400,1793.3,1793.9,1784.4,1788.5,175.81165564000003
1494954000,1790.0,1794.9,1777.1,1791.7,468.8802001099999
1494957600,1790.1,1793.0,1779.3,1786.4,307.19003379999987
1494961200,1786.4,1793.2,1784.2,1790.1,163.58046832999995
1494964800,1790.2,1790.6,1786.0,1788.9,421.49976014000003
1494968400,1788.9,1791.0,1767.3,1779.2,624.72410567
1494972000,1779.2,1786.3,1771.8,1781.6,211.69785959999996
1494975600,1781.7,1786.4,1778.1,1786.2,276.5017344400002
1494979200,1785.4,1788.8,1767.9,1781.0,577.3636643800002
1494982800,1779.2,1789.9,1767.3,1769.0,716.3708481900002
1494986400,1769.0,1812.0,1766.3,1805.6,1614.50892488
1494990000,1806.6,1847.2,1804.7,1840.1,1862.5933908799993
1494993600,1840.7,1849.8,1834.2,1834.7,664.7777872600001
1494997200,1836.8,1849.1,1835.1,1848.3,298.02386303000003
1495000800,1848.8,1868.0,1847.4,1854.5,1424.6579972600002
1495004400,1854.5,1866.9,1840.4,1858.1,563.80708518
1495008000,1858.1,1865.5,1846.7,1849.2,369.7470961400001
1495011600,1850.4,1879.0,1848.9,1873.0,854.3278816100001
1495015200,1872.8,1886.6,1872.8,1882.8,756.2171245999998
1495018800,1882.2,1885.0,1844.0,1859.3,685.9487814499997
1495022400,1861.9,1874.0,1861.0,1870.5,455.07871246000013
1495026000,1871.9,1891.1,1869.3,1879.1,880.8443590300003
1495029600,1878.9,1892.0,1878.9,1889.8,494.67467233
1495033200,1889.9,1894.0,1873.0,1879.7,366.22711221000014
1495036800,1879.7,1885.8,1869.8,1879.8,445.46350455
1495040400,1880.0,1883.7,1862.1,1862.5,441.49683114999993
1495044000,1862.9,1879.4,1861.0,1874.5,440.96823022999996
1495047600,1875.2,1875.9,1866.5,1867.0,116.94752723000002
1495051200,1867.2,1869.0,1849.1,1850.2,596.7177397899999
1495054800,1853.1,1857.0,1850.0,1852.5,389.2066044700002
1495058400,1852.1,1875.0,1850.9,1875.0,588.00638471
1495062000,1874.9,1875.0,1865.7,1870.0,239.55254162999995
1495065600,1870.0,1878.3,1869.0,1870.8,271.63068082999996
1495069200,1874.1,1886.9,1867.0,1883.6,290.0676180800001
1495072800,1883.5,1888.0,1874.8,1886.9,240.74541961000003
1495076400,1886.9,1888.0,1861.0,1861.7,647.6259455899999
1495080000,1863.1,1886.1,1862.2,1880.0,241.32015924000007
1495083600,1880.0,1895.2,1871.4,1882.9,758.58690278
1495087200,1883.1,1885.0,1865.8,1882.4,755.9654577700002
1495090800,1882.4,1889.5,1877.3,1884.0,261.65175512
1495094400,1883.8,1885.7,1874.4,1876.1,230.02228553000003
1495098000,1876.8,1879.0,1864.8,1869.3,368.26349031999985
1495101600,1869.1,1878.5,1867.2,1873.8,183.15707079
1495105200,1873.9,1879.1,1870.0,1877.8,222.96296098999994
1495108800,1877.8,1887.2,1875.0,1881.9,505.98826789
1495112400,1881.7,1889.6,1875.7,1886.2,415.84989112000005
1495116000,1886.3,1927.5,1875.2,1927.5,2309.5676398300006
1495119600,1927.5,1932.2,1917.0,1918.1,596.1155777899999
1495123200,1919.4,1930.5,1919.3,1922.6,451.70248315000003
1495126800,1923.1,1926.0,1910.1,1913.0,525.4777583499999
1495130400,1913.0,1930.0,1913.0,1925.7,485.80782763000013
1495134000,1923.8,1926.6,1920.6,1920.9,181.08122748999997
1495137600,1920.9,1930.0,1920.9,1927.1,459.1918305500003
1495141200,1926.3,1940.0,1923.2,1938.9,505.86159799999996
1495144800,1937.1,1948.0,1932.2,1945.8,573.6896477500003
1495148400,1946.0,1954.6,1924.9,1941.5,1424.9809451099989
1495152000,1941.9,1980.0,1939.5,1971.1,773.54613451
1495155600,1971.6,1979.6,1955.0,1959.2,1337.1434161800003
1495159200,1959.5,1962.8,1940.0,1942.5,827.2789287600002
1495162800,1942.6,1961.7,1942.6,1952.4,535.6461182600001
1495166400,1952.4,1957.1,1943.2,1954.2,364.03829113
1495170000,1954.4,1978.0,1948.3,1956.4,1769.7875998099998
1495173600,1956.3,1975.0,1950.2,1962.0,3018.768770389999
1495177200,1962.0,1974.4,1957.5,1973.9,846.8682877900002
1495180800,1973.9,1979.4,1968.6,1968.6,865.1853150699999
1495184400,1968.4,1983.0,1967.1,1980.8,347.85513273000004
1495188000,1980.8,1989.1,1975.6,1986.2,353.0182451999999
1495191600,1986.1,2000.0,1959.4,1970.0,1949.8574590100002
1495195200,1970.1,1980.0,1960.0,1979.9,647.1298763499998
1495198800,1980.0,1984.0,1966.5,1970.0,448.8794524
1495202400,1969.9,1982.6,1956.0,1972.4,778.8607064600001
1495206000,1972.7,1974.2,1950.1,1966.2,879.4416010099999
1495209600,1966.6,1969.4,1935.0,1941.5,1403.2071789499998
1495213200,1941.5,1954.4,1936.0,1949.6,664.84899226
1495216800,1949.5,1950.3,1925.0,1933.5,771.6281122999998
1495220400,1934.2,1949.8,1933.0,1948.9,374.05651515
1495224000,1948.9,1955.0,1940.6,1950.4,747.8305859400001
1495227600,1949.0,1975.3,1943.6,1966.5,1314.2451584799999
1495231200,1966.5,1979.9,1962.2,1970.0,1480.2642262900001
1495234800,1969.8,1975.0,1960.1,1966.5,502.1566669800001
1495238400,1966.5,1986.6,1962.9,1982.4,709.2147527099999
1495242000,1983.0,1994.5,1978.8,1994.4,470.14406727000005
1495245600,1994.5,1995.9,1978.4,1993.7,826.85011588
1495249200,1993.1,1994.7,1979.7,1987.2,206.26169177
1495252800,1987.2,1995.8,1966.3,1977.3,1054.8919471100003
1495256400,1978.3,1994.1,1968.3,1994.0,751.5608566299999
1495260000,1994.0,1994.9,1981.1,1991.8,328.6818537700001
1495263600,1990.1,1993.0,1982.1,1993.0,316.7793202399999
1495267200,1993.0,1997.4,1991.6,1996.6,442.13264819
1495270800,1996.5,1998.4,1975.6,1990.7,1211.26199322
1495274400,1990.6,1998.9,1972.9,1972.9,1947.7820751299996
1495278000,1972.3,1983.0,1968.0,1977.4,502.88349694000016
1495281600,1977.3,1983.0,1973.4,1982.8,238.02398134999999
1495285200,1983.0,1996.7,1976.9,1985.1,1946.6379329200001
1495288800,1985.0,1996.8,1979.8,1994.0,1150.1596613400004
1495292400,1992.7,1994.9,1981.9,1990.6,437.5980612199999
1495296000,1989.0,1995.8,1985.1,1992.2,359.40597678000006
1495299600,1994.9,2029.0,1989.0,2026.4,2423.7284025
1495303200,2026.4,2035.3,2013.0,2032.4,1346.9076427600005
1495306800,2032.6,2043.0,2027.3,2037.0,714.0607733
1495310400,2036.1,2065.0,2035.7,2065.0,1245.9588964499999
1495314000,2065.0,2065.0,2026.5,2046.0,1449.3641406999998
1495317600,2046.7,2068.1,2046.2,2068.0,627.4139571900001
1495321200,2068.0,2072.19999999,2041.0,2059.3,982.3181468899998
1495324800,2059.3,2066.6,2052.9,2063.19999999,386.05258760000004
1495328400,2062.4,2074.8,2057.0,2062.6,733.1424323299999
1495332000,2061.9,2067.5,2047.0,2059.5,246.16048947000007
1495335600,2061.0,2069.8,2057.69999999,2069.8,246.26738680000003
1495339200,2069.8,2083.6,2046.0,2069.19999999,1112.3860314400004
1495342800,2069.19999999,2069.9,2055.0,2067.1,333.7685712000002
1495346400,2067.1,2074.8,2061.0,2073.0,278.32703746000004
1495350000,2074.5,2074.8,2050.69999999,2054.69999999,371.11424166
1495353600,2055.1,2078.3,2046.1,2070.1,750.1741810499999
1495357200,2070.9,2099.1,2070.5,2082.0,699.71944275
1495360800,2082.19999999,2099.1,2082.0,2095.4,342.3723444099999
1495364400,2095.4,2099.1,2070.19999999,2082.9,842.0718040299998
1495368000,2082.8,2092.6,2022.0,2022.3,1806.8321692500003
1495371600,2025.0,2062.19999999,2025.0,2047.5,761.8134544700001
1495375200,2049.4,2062.3,2000.1,2005.0,1206.65643202
1495378800,2004.9,2036.9,2000.1,2028.9,997.6486624300002
1495382400,2029.5,2041.9,2012.0,2024.3,588.25634767
1495386000,2024.3,2028.7,2003.0,2019.4,535.6757496099999
1495389600,2019.5,2037.0,2017.6,2021.1,819.4195969000001
1495393200,2023.2,2032.0,2012.1,2032.0,715.48623214
1495396800,2031.8,2042.3,2015.0,2018.2,1062.7977371600005
1495400400,2018.0,2032.4,2015.2,2023.8,573.89874617
1495404000,2025.1,2043.4,2019.6,2039.0,748.70007578
1495407600,2039.0,2045.0,2022.8,2026.6,1063.1369204400003
1495411200,2027.0,2036.9,2006.9,2035.5,1278.26269759
1495414800,2035.0,2049.0,2035.0,2041.7,1141.41904376
1495418400,2042.4,2060.0,2025.6,2044.2,1721.3683202499994
1495422000,2044.4,2090.0,2044.3,2083.69999999,1420.1230342799993
1495425600,2082.4,2093.19999999,2081.3,2084.0,652.2702458900001
1495429200,2083.69999999,2134.0,2083.69999999,2134.0,2181.21427317
1495432800,2134.0,2147.9,2118.0,2140.6,1042.9526861100003
1495436400,2139.5,2164.0,2138.0,2154.19999999,1278.4510438200002
1495440000,2154.19999999,2196.0,2154.1,2166.8,2986.5855302200016
1495443600,2166.8,2179.19999999,2107.3,2128.9,2707.9914625000006
1495447200,2128.9,2157.6,2128.9,2141.6,617.1437180699999
1495450800,2142.69999999,2146.9,2118.3,2146.5,945.2234652500001
1495454400,2146.6,2164.5,2136.5,2140.8,753.0348008300001
1495458000,2137.4,2157.1,2130.6,2150.1,1187.1410043100004
1495461600,2151.1,2186.4,2142.0,2172.3,2393.631690670001
1495465200,2172.6,2182.63636425,2162.19999999,2171.3,1116.0774911300002
1495468800,2171.3,2220.0,2160.6,2181.8,5970.4227369699975
1495472400,2180.5,2199.0,2164.19999999,2188.4,1942.19104085
1495476000,2188.1,2219.5,2173.0,2200.1,2632.25264589
1495479600,2198.8,2222.19999999,2132.0,2164.8,2261.7045316999997
1495483200,2164.9,2202.14663222,2131.0,2137.4,7604.090154739999
1495486800,2137.8,2163.0,2081.1,2135.1,6496.923516599997
1495490400,2135.1,2141.6,1982.0,1985.2,3508.1216160700005
1495494000,1987.5,2094.6,1978.0,2087.3,3403.51784499
1495497600,2087.3,2117.0,2084.19999999,2096.8,962.8363710800003
1495501200,2098.69999999,2133.0,2098.69999999,2120.0,540.9945555300002
1495504800,2119.9,2119.9,2060.0,2103.19999999,685.3102202700001
1495508400,2105.4,2129.9,2090.0,2128.4,591.3708826599999
1495512000,2129.0,2149.8,2125.0,2144.5,514.97763009
1495515600,2144.3,2176.9,2133.0,2171.0,1293.7390835099998
1495519200,2170.4,2172.0,2110.3,2120.6,718.0276141300001
1495522800,2121.8,2150.0,2120.4,2142.0,542.53783561
1495526400,2142.0,2148.0,2111.1,2127.1,903.0655212500002
1495530000,2127.69999999,2129.19999999,2102.3,2107.4,849.6072831099999
1495533600,2109.1,2160.1,2105.19999999,2156.19999999,858.97578726
1495537200,2157.5,2174.0,2151.0,2166.0,879.4362854299999
1495540800,2166.1,2190.0,2162.19999999,2163.19999999,846.84728979
1495544400,2166.9,2176.3,2155.2092085,2173.8,598.1463035199998
1495548000,2172.6,2250.0,2171.69999999,2241.5,2916.77389892
1495551600,2241.5,2264.19999999,2226.5,2238.19999999,2046.56955532
1495555200,2238.6,2245.6,2200.0,2204.8,1704.0339797399993
1495558800,2204.8,2225.0,2181.19999999,2210.19999999,1150.1410540000004
1495562400,2208.3,2235.1,2196.0,2209.69999999,1061.0038726200003
1495566000,2210.0,2233.4,2209.3,2213.6,775.9585716500001
1495569600,2213.6,2220.5,2197.8,2211.6,499.92615240999993
1495573200,2211.6,2225.0,2204.9,2224.9,373.84363406999995
1495576800,2224.9,2249.8,2221.4,2228.0,600.6177183699999
1495580400,2227.9,2250.0,2225.1,2249.6,606.81803674
1495584000,2249.19999999,2302.0,2246.1,2285.3,2026.9593407600005
1495587600,2285.3,2310.0,2275.6,2296.8,1273.5627145000005
1495591200,2297.5,2311.9,2276.19999999,2311.9,938.1989816600001
1495594800,2308.6,2314.5,2265.14820663,2303.5,1012.2273743500001
1495598400,2306.0,2318.69999999,2291.6,2299.8,645.5483580899999
1495602000,2298.9,2300.3,2268.84357398,2286.5,812.3809230499999
1495605600,2286.6,2313.9,2283.0,2312.19999999,507.81290676000003
1495609200,2311.19999999,2320.0,2307.9,2313.1,688.9574921099999
1495612800,2313.19999999,2342.69999999,2312.69999999,2329.69999999,815.19369362
1495616400,2330.0,2333.1,2281.6,2312.9,1379.7847279599998
1495620000,2312.3,2333.1,2300.0,2333.0,779.51893307
1495623600,2332.0,2348.5,2319.4,2348.5,1405.76670091
1495627200,2348.5,2368.5,2338.1,2368.4,1553.1727280299997
1495630800,2368.4,2368.5,2321.0,2326.4,1467.3556729799998
1495634400,2326.6,2341.0,2276.5,2321.9,1734.0651867000001
1495638000,2321.4,2360.0,2310.1,2352.5,1185.1098370300003
1495641600,2355.3,2370.0,2338.4,2366.19999999,813.32647461
1495645200,2368.6,2380.0,2358.0,2379.0,1204.0800613400002
1495648800,2377.8,2394.9,2351.0,2387.9,1439.12033856
1495652400,2387.9,2426.9,2387.1,2415.9,1681.4147666499994
1495656000,2416.0,2444.9,2380.0,2406.1,2646.79138981
1495659600,2407.4,2444.1,2401.5,2425.4,800.0007508900002
1495663200,2427.9,2427.9,2368.0,2375.5,1329.3147118900001
1495666800,2375.5,2407.9,2368.0,2395.5,1481.3637767199998
1495670400,2395.5,2435.5,2385.0,2428.19999999,1399.13713583
1495674000,2428.19999999,2497.69999999,2427.69999999,2494.8,2438.82177659
1495677600,2492.5,2494.8,2466.0,2485.5,1473.20448161
1495681200,2485.69999999,2489.19999999,2425.0,2450.1,1210.5562991
1495684800,2458.6,2476.0,2420.0,2438.9,1439.4483047300007
1495688400,2438.8,2480.0,2422.4,2480.0,1328.4490487799999
1495692000,2480.0,2530.4,2480.0,2521.69999999,1512.6338138999997
1495695600,2521.9,2527.0,2480.3,2502.0,758.5153539900002
1495699200,2503.19999999,2531.8,2481.0,2508.0,641.58182277
1495702800,2508.0,2520.0,2496.3,2516.0,626.2455926400003
1495706400,2517.0,2588.0,2516.9,2571.8,1687.2509374200004
1495710000,2575.4,2577.69999999,2543.0,2577.19999999,804.5213265700002
1495713600,2577.4,2653.69999999,2577.0,2632.19999999,1726.4228274
