,FC,LSTM,LSTM-attention,Self-attention
62,0.9053520114942529,0.977191091954023,0.9768318965517241,0.9339080459770115
63,0.9103807471264368,0.978448275862069,0.9762931034482759,0.9340876436781609
64,0.899066091954023,0.9791666666666666,0.9777298850574713,0.9348060344827587
65,0.9051724137931034,0.9786278735632183,0.9773706896551724,0.9353448275862069
66,0.9136135057471264,0.9789870689655172,0.9768318965517241,0.9358836206896551
67,0.9110991379310345,0.9786278735632183,0.9761135057471264,0.9344468390804598
68,0.9067887931034483,0.977191091954023,0.9741379310344828,0.9304956896551724
69,0.9130747126436781,0.9800646551724138,0.9762931034482759,0.9335488505747126
70,0.9127155172413793,0.978448275862069,0.9608477011494253,0.9346264367816092
71,0.900323275862069,0.9773706896551724,0.9712643678160919,0.9360632183908046
72,0.9094827586206896,0.9748563218390804,0.9753951149425287,0.9330100574712644
73,0.904992816091954,0.9698275862068966,0.974676724137931,0.9322916666666666
74,0.8992456896551724,0.9710847701149425,0.9766522988505747,0.9351652298850575
75,0.9096623563218391,0.9752155172413793,0.9761135057471264,0.9337284482758621
76,0.9114583333333334,0.9764727011494253,0.9757543103448276,0.9339080459770115
77,0.9073275862068966,0.9786278735632183,0.9764727011494253,0.9337284482758621
78,0.9087643678160919,0.9797054597701149,0.9764727011494253,0.9349856321839081
79,0.9154094827586207,0.9793462643678161,0.9762931034482759,0.9375
