,FC,LSTM,LSTM-attention,Self-attention
26,0.8137323943661972,0.9377640845070423,0.9935739436619718,0.9372359154929577
27,0.8142605633802817,0.942693661971831,0.99375,0.939612676056338
28,0.8191021126760564,0.9410211267605634,0.992781690140845,0.9394366197183098
29,0.8212147887323944,0.9415492957746479,0.9928697183098592,0.9373239436619718
30,0.8227992957746478,0.9421654929577464,0.99375,0.9409330985915493
31,0.8154049295774648,0.938468309859155,0.99375,0.9395246478873239
32,0.827112676056338,0.9357394366197183,0.9944542253521127,0.9411971830985916
33,0.8297535211267606,0.9361795774647887,0.9947183098591549,0.9411091549295775
34,0.8262323943661972,0.9356514084507043,0.9930457746478873,0.9419014084507042
35,0.8262323943661972,0.9399647887323944,0.9904929577464788,0.9430457746478873
36,0.8329225352112676,0.938644366197183,0.9931338028169014,0.9438380281690141
37,0.8274647887323944,0.9418133802816901,0.9933978873239436,0.9420774647887324
38,0.8336267605633803,0.9421654929577464,0.9941021126760563,0.9438380281690141
39,0.8190140845070423,0.9436619718309859,0.9933098591549295,0.9427816901408451
40,0.8264964788732394,0.9422535211267605,0.9940140845070422,0.9451584507042253
41,0.825,0.936355633802817,0.9944542253521127,0.9491197183098592
42,0.8268485915492958,0.9426056338028169,0.9935739436619718,0.9474471830985915
43,0.8305457746478874,0.9434859154929578,0.9943661971830986,0.9463028169014085
44,0.831161971830986,0.9419014084507042,0.9918133802816902,0.9469190140845071
45,0.829225352112676,0.94375,0.9892605633802817,0.9475352112676056
46,0.8308978873239437,0.9373239436619718,0.9935739436619718,0.9488556338028169
47,0.8267605633802817,0.9429577464788732,0.9938380281690141,0.9457746478873239
48,0.8337147887323944,0.9421654929577464,0.9935739436619718,0.949911971830986
49,0.8305457746478874,0.9379401408450704,0.9941021126760563,0.9514084507042253
50,0.8289612676056338,0.9415492957746479,0.9938380281690141,0.9487676056338028
51,0.8334507042253522,0.9391725352112676,0.9948943661971831,0.9505281690140845
52,0.8404929577464789,0.9414612676056338,0.9940140845070422,0.950088028169014
53,0.8284330985915493,0.9418133802816901,0.9945422535211268,0.9518485915492958
54,0.8340669014084507,0.9373239436619718,0.9942781690140845,0.9523767605633803
55,0.8308098591549296,0.9367077464788732,0.9936619718309859,0.949911971830986
56,0.8391725352112676,0.9425176056338028,0.9947183098591549,0.9525528169014085
57,0.8381161971830986,0.9391725352112676,0.987588028169014,0.9484154929577465
58,0.833274647887324,0.9403169014084507,0.9934859154929577,0.9516725352112676
59,0.838556338028169,0.9402288732394366,0.99375,0.9506161971830986
60,0.8347711267605634,0.9407570422535211,0.9941021126760563,0.9522007042253521
61,0.8407570422535211,0.9420774647887324,0.99375,0.9534330985915493
62,0.835387323943662,0.9430457746478873,0.9943661971830986,0.9534330985915493
63,0.8401408450704225,0.9398767605633803,0.9941021126760563,0.9528169014084507
64,0.8362676056338029,0.9420774647887324,0.9934859154929577,0.9538732394366197
65,0.8418133802816902,0.9445422535211268,0.99375,0.9546654929577465
66,0.8369718309859155,0.9411971830985916,0.9940140845070422,0.9539612676056338
67,0.8347711267605634,0.9429577464788732,0.9944542253521127,0.9522007042253521
68,0.8413732394366197,0.9368838028169014,0.994806338028169,0.9564260563380281
69,0.8400528169014084,0.9397007042253521,0.9940140845070422,0.9559859154929577
70,0.8356514084507042,0.9402288732394366,0.9940140845070422,0.9578345070422535
71,0.8333626760563381,0.9395246478873239,0.9877640845070422,0.9545774647887324
72,0.8366197183098592,0.9408450704225352,0.9929577464788732,0.9546654929577465
73,0.8382922535211268,0.936531690140845,0.9947183098591549,0.956161971830986
74,0.8384683098591549,0.940580985915493,0.9950704225352113,0.9547535211267606
75,0.8316901408450704,0.941637323943662,0.9943661971830986,0.9559859154929577
76,0.8397007042253521,0.938468309859155,0.9943661971830986,0.9547535211267606
77,0.8441021126760564,0.9397007042253521,0.9954225352112676,0.9571302816901408
78,0.8375880281690141,0.9411091549295775,0.9943661971830986,0.9549295774647887
79,0.8376760563380282,0.9408450704225352,0.9942781690140845,0.9586267605633803
